Success,Time,Generations,Distance,Angle
False,1.910715,10,0.001646527,0
True,3.968372,4,8.506984E-06,0
True,2.813172,1,7.622772E-05,0
True,2.179515,1,9.865604E-06,0
True,2.314913,8,5.78971E-06,0
False,2.446418,10,0.0009688961,0
True,1.708055,9,1.05781E-05,0
False,2.18587,10,0.0759273,0.009317394
True,2.689704,1,1.056298E-05,0
True,2.585303,2,7.147837E-06,0
True,4.124127,2,8.017656E-06,0
True,3.538158,2,2.835102E-05,0
True,2.419311,3,8.617974E-06,0
True,2.716991,10,4.423631E-05,0
True,1.669298,3,5.123518E-05,0
True,1.190333,8,1.063905E-05,0
False,1.702636,10,0.003417918,0
True,2.79438,5,9.74112E-06,0
False,4.12044,10,0.0009695715,0
True,1.131373,1,9.910336E-06,0
True,2.41248,1,4.469951E-06,0
True,3.448384,5,2.275875E-05,0
True,2.968797,1,4.963106E-05,0
False,3.533591,10,0.0005510016,0
True,2.39028,3,2.915724E-05,0
True,1.803883,1,1.165789E-05,0
True,1.540649,3,6.018668E-06,0
False,2.731675,10,0.0007285354,0
True,2.090165,1,1.859534E-05,0
False,1.681506,10,0.001042777,0
False,3.050482,10,0.0006727088,0
False,4.043517,10,0.001012191,0
True,2.127171,2,2.550365E-05,0
False,2.226341,10,0.0005995734,0
False,2.867486,10,0.0003960381,0
True,2.391628,2,6.399107E-06,0
True,2.047907,1,6.556511E-06,0
True,1.020486,1,9.00484E-06,0
False,1.729972,10,0.001046928,0
True,3.209883,3,6.673746E-05,0
True,2.599439,1,5.566975E-06,0
True,1.357957,10,7.531974E-05,0
True,2.679899,9,4.448864E-06,0
True,2.241996,2,2.000338E-05,0
True,2.247186,5,1.097244E-05,0
False,2.362272,10,0.0001471455,0
False,2.661287,10,0.0001808062,0
True,2.576065,1,1.11491E-05,0
False,3.387974,10,0.0009163977,0
True,3.359803,1,2.47028E-05,0
False,4.064145,10,0.0006908191,0
True,2.04012,1,8.121119E-06,0
False,1.797189,10,0.0008578686,0
True,2.428017,1,3.626177E-05,0
False,3.000308,10,0.0005299843,0
True,2.423982,2,2.251595E-05,0
True,2.678102,2,1.110201E-05,0
True,2.816772,2,5.014058E-06,0
True,3.040208,1,5.691229E-06,0
True,1.660944,1,5.641069E-06,0
False,2.323635,10,0.00256508,0
False,0.9293819,10,0.0002980222,0
True,1.699023,1,4.550298E-06,0
False,2.094614,10,0.002065623,0
False,2.169797,10,0.001374151,0
