I1,I2,I3,I4,I5,I6,O1,O2,O3,O4,O5,O6
0.5089244,0.906914,0.2908666,0.002039524,0.4399862,0.9580743,0.2369446,0.5000095,0.5724527,0.4694766,0.756953,0.366966
0.3354717,0.8732594,0.5356748,0.9690747,0.05263292,0.1625744,0.5340002,0.2968942,0.4189797,0.5008256,0.5165506,0.5173351
0.5380524,0.5316515,0.159061,0.9662183,0.5606083,0.4149028,0.2381994,0.9181747,0.4777838,0.4089176,0.3619188,0.657881
0.5145909,0.8844032,0.4201168,0.8632175,0.2881313,0.9398353,0.6698248,0.0527679,0.524931,0.3728004,0.2388432,0.6523414
0.7238269,0.5123975,0.5721054,0.8780909,0.1377784,0.7523715,0.9282847,0.8977647,0.2823671,0.3732558,0.9559835,0.6857954
0.5538208,0.6942329,0.4354814,0.04071419,0.3516158,0.608826,0.09896227,0.04159418,0.1338456,0.5658308,0.005399128,0.6334661
0.581045,0.5206154,0.5424039,0.01846543,0.6223506,0.4756345,0.9165441,0.9594284,0.0641616,0.7884362,0.136847,0.6499852
0.6449203,0.6135926,0.5324706,0.8204643,0.838419,0.7415609,0.9961109,0.5029547,0.06907848,0.2993951,0.06575034,0.4058139
0.3810723,0.8665083,0.7324973,0.8515158,0.3963993,0.9847593,0.6801,0.5245038,0.5377042,0.5775301,0.6056435,0.5528123
0.2858034,0.897701,0.4525642,0.96387,0.3326033,0.9728106,0.464725,0.4870743,0.5441053,0.4966676,0.7194408,0.684114
0.3204377,0.8306332,0.354419,0.8812144,0.967829,0.8908067,0.4082578,0.9175965,0.9655666,0.2855349,0.1631176,0.7008082
0.4158211,0.828513,0.5076138,0.9679311,0.346992,0.8057062,0.5738536,0.09862915,0.3023036,0.6296086,0.8510049,0.5747166
0.4468929,0.5043494,0.6687257,0.970018,0.3026335,0.5350545,0.7009712,0.8275633,0.1990904,0.5206006,0.4779528,0.4301983
0.5567399,0.6108004,0.6397365,0.9954458,0.8273117,0.7086139,0.8073674,0.4565364,0.05375285,0.7883195,0.1577379,0.4988165
0.8236297,0.7661126,0.3747777,0.9347894,0.6400415,0.0939753,0.05903021,0.9938874,0.8772056,0.2073522,0.4336649,0.2951016
0.6077321,0.8495072,0.2262872,0.06135027,0.7041174,0.1676825,0.1850847,0.6066507,0.586799,0.3805264,0.5883909,0.5760334
0.4897789,0.9353906,0.4906742,0.9700949,0.03632814,0.05188956,0.7084443,0.2042054,0.5659264,0.5969226,0.6275639,0.3392867
0.4645897,0.6438257,0.6206872,0.1344016,0.6152902,0.7996438,0.740367,0.2996851,0.0416917,0.5945937,0.9368716,0.2879689
0.5072651,0.8320435,0.7004316,0.03808316,0.8021683,0.8108625,0.7500469,0.3220118,0.3664562,0.4162354,0.5810636,0.3454852
0.5007922,0.7445522,0.2600451,0.9350805,0.3802516,0.8039049,0.2307492,0.4433863,0.3007178,0.3971943,0.8619898,0.2976305
0.3648415,0.8753772,0.6322872,0.8451765,0.6284467,0.8175852,0.6108846,0.3605776,0.4693606,0.6024248,0.3501686,0.5981117
0.5762125,0.9008337,0.5788624,0.9718909,0.6104793,0.9386878,0.391833,0.1026038,0.6105695,0.6266228,0.3781327,0.2544422
0.5106574,0.6646685,0.3963785,0.05752298,0.7292477,0.4993177,0.2517136,0.1159364,0.1088006,0.4641961,0.1337053,0.520854
0.468238,0.7167449,0.6501074,0.139938,0.5494019,0.7041731,0.7459925,0.2016544,0.1704866,0.6508846,0.7822213,0.7176552
0.6779368,0.5196183,0.6556886,0.1743859,0.5200577,0.248408,0.8669003,0.8761665,0.2604101,0.7070874,0.03587533,0.6575885
0.4008356,0.6541436,0.8218969,0.9012833,0.8694931,0.5237201,0.7050865,0.717029,0.4506963,0.4678254,0.3483795,0.6831006
0.7209442,0.8563244,0.3330813,0.02768914,0.1199137,0.8020202,0.1019848,0.5551072,0.5614676,0.5448455,0.4674951,0.7287982
0.5793657,0.8270242,0.2114525,0.1204418,0.8374596,0.37177,0.2033153,0.7042176,0.7092775,0.5228232,0.1512326,0.4096176
0.3788104,0.5768748,0.649707,0.9428629,0.5654386,0.652565,0.6589733,0.6297362,0.1415147,0.281394,0.2215913,0.4624977
0.3379164,0.7561077,0.4411867,0.9608048,0.9604653,0.1935136,0.4442596,0.2176878,0.2091969,0.497958,0.6553014,0.5226151
0.6015551,0.613183,0.3607908,0.04624419,0.9609693,0.456137,0.1383415,0.4529768,0.1380337,0.2825983,0.6436172,0.5238988
0.309527,0.7212679,0.3790694,0.1847482,0.07282807,0.3866147,0.4045599,0.3723012,0.2538332,0.3840561,0.570532,0.486929
0.5293121,0.8775487,0.7312326,0.02808781,0.4877746,0.803619,0.7901629,0.6547716,0.7044162,0.6017023,0.9591418,0.5726663
0.402007,0.6305705,0.4396938,0.1659827,0.1522339,0.6373692,0.4545008,0.2514487,0.03983503,0.6435227,0.8224199,0.2929003
0.5947643,0.5536428,0.5395954,0.8738037,0.366567,0.4734336,0.9031411,0.8332303,0.03566605,0.731721,0.09868049,0.298331
0.305817,0.5097689,0.5959332,0.9942578,0.05136039,0.4999985,0.5721486,0.8122988,0.2407724,0.3624045,0.5103347,0.625057
0.5619715,0.847234,0.7518636,0.1456227,0.5427989,0.2373245,0.7682552,0.6432999,0.6447498,0.6649371,0.004420977,0.3471789
0.4286473,0.9241146,0.5036189,0.08542676,0.8786509,0.1052236,0.5269749,0.2397824,0.522057,0.4277189,0.3922345,0.4767726
0.3736804,0.7645987,0.5112401,0.9409403,0.6109026,0.6625318,0.4964231,0.1191847,0.2413646,0.5567917,0.2577114,0.6616613
0.4285882,0.8831571,0.4238681,0.02523017,0.3697726,0.9737665,0.3783247,0.2048866,0.3809847,0.5206824,0.749359,0.7366018
0.3391802,0.9272258,0.5477495,0.08121442,0.01223711,0.005996348,0.5306107,0.4533021,0.5928115,0.4298318,0.7289066,0.532597
0.4421178,0.5608464,0.4536172,0.9583458,0.3478697,0.4286551,0.3986424,0.7318342,0.02222936,0.5382993,0.5632402,0.2507099
0.5133604,0.8884192,0.5270526,0.01098909,0.4993297,0.1284477,0.6920078,0.1214793,0.4139933,0.4252214,0.8455585,0.69085
0.5374729,0.4766299,0.79053,0.9113653,0.3676728,0.4300047,0.758738,0.9727885,0.4234801,0.6151657,0.2839069,0.3701276
0.6095319,0.5012621,0.6524885,0.9827662,0.3278433,0.3553354,0.8504441,0.88625,0.179488,0.5044869,0.8886792,0.512925
0.6598346,0.7928885,0.4684241,0.1659204,0.2273293,0.07483212,0.5562235,0.2851557,0.9863368,0.3123491,0.7796223,0.2704893
0.2260814,0.7285405,0.5734065,0.005789842,0.9717925,0.3198295,0.5499781,0.5225183,0.3702536,0.3863229,0.3583347,0.6063538
0.4249871,0.4932808,0.3946492,0.1580262,0.921087,0.8113102,0.3526255,0.9862748,0.2254201,0.4899628,0.1345727,0.5858657
0.3952337,0.8501582,0.5033858,0.9773735,0.03336175,0.1608512,0.4998753,0.1318083,0.3345985,0.6616732,0.4701251,0.3836537
0.4767443,0.8468426,0.6556123,0.1588556,0.6589889,0.6351592,0.7180664,0.2747501,0.4164226,0.5297256,0.2343374,0.3162283
0.6721843,0.8832122,0.6374706,0.881591,0.2079529,0.04668065,0.9045729,0.5637029,0.5954702,0.5486676,0.972291,0.4008043
0.57041,0.5585137,0.2881247,0.1535475,0.3121026,0.3772923,0.1991087,0.7703172,0.2915981,0.499314,0.07912825,0.6606055
0.6073811,0.8283912,0.4519965,0.03314581,0.1355408,0.8986833,0.06155127,0.1334667,0.2787612,0.7804375,0.3229072,0.5526161
0.4946696,0.9261984,0.3875729,0.9434379,0.05408823,0.007652319,0.2498767,0.3036185,0.5080912,0.463073,0.6267006,0.678761
0.4907126,0.9287524,0.5597112,0.08411019,0.843134,0.7712834,0.6389071,0.3616054,0.6799664,0.6181557,0.09868947,0.280163
0.5448622,0.7725314,0.3853994,0.08645481,0.5488198,0.2330668,0.2290618,0.1185677,0.2228602,0.345795,0.1930446,0.5755501
0.4360149,0.9155781,0.4679002,0.9485793,0.3741505,0.8894473,0.4231113,0.2099557,0.4851732,0.522699,0.4527547,0.6962553
0.4360044,0.8920319,0.5948012,0.04529079,0.3630989,0.1633363,0.61503,0.2821117,0.4533082,0.3983526,0.8926807,0.6505855
0.1809694,0.8360672,0.5452549,0.04310074,0.5589364,0.8643805,0.5224336,0.7101012,0.6572816,0.5001491,0.5729601,0.2779746
0.2896342,0.6996794,0.5115368,0.1009707,0.78776,0.8289241,0.9852165,0.08348396,0.9377818,0.3874345,0.03907756,0.6772454
0.4932072,0.5796174,0.3820782,0.9208408,0.344261,0.2754733,0.2799387,0.664121,0.1050851,0.4520579,0.139122,0.2974519
0.3500506,0.520281,0.6372287,0.04355769,0.448199,0.3509938,0.5982997,0.8216487,0.2384904,0.3108548,0.7721009,0.4703589
0.4703511,0.8581189,0.3247848,0.06262945,0.4984269,0.008280934,0.2805168,0.3180167,0.3766662,0.5150384,0.7723678,0.3527507
0.4745142,0.7679464,0.3359039,0.1174056,0.7918484,0.3875113,0.2908786,0.2338981,0.2792592,0.4327451,0.2419598,0.4958398
0.3467805,0.5393685,0.4682385,0.9725859,0.2687916,0.3480276,0.4440624,0.7602162,0.1568324,0.607874,0.2546887,0.7474444
0.365317,0.8894528,0.6831245,0.03316829,0.2710295,0.07484019,0.6382658,0.5087572,0.5504402,0.4437696,0.7791584,0.5872619
0.5539294,0.5059304,0.8504168,0.9194909,0.9172018,0.5427164,0.7756337,0.9882119,0.5230919,0.4553635,0.4435186,0.7082118
0.3117314,0.813816,0.3408138,0.1764212,0.4376066,0.6793702,0.3728771,0.4529237,0.4405565,0.6110505,0.2465743,0.7482113
0.4803304,0.9585249,0.5580268,0.9814539,0.2608732,0.01980674,0.7035906,0.3809568,0.6790495,0.5814062,0.5244789,0.46193
0.368575,0.8581004,0.4476675,0.152929,0.3389274,0.6150084,0.4346826,0.2689311,0.4430575,0.5142225,0.1835822,0.3301235
0.5157818,0.7098999,0.2270158,0.0477862,0.0718926,0.5913512,0.2481325,0.5271493,0.3645894,0.4472557,0.2721522,0.3693236
0.5724331,0.5131893,0.4379918,0.1204158,0.6984673,0.6428591,0.1491908,0.9455864,0.1197851,0.6602066,0.7025435,0.3983999
0.6104708,0.6368783,0.5274934,0.1502372,0.7481498,0.5656294,0.9746843,0.09231815,0.03859415,0.3500409,0.4164816,0.4927953
0.7104499,0.7302919,0.6855109,0.9366176,0.186496,0.2449937,0.9037339,0.567286,0.3853531,0.3410358,0.09929182,0.6850349
0.5565061,0.8562262,0.1993454,0.9187215,0.8070142,0.1076238,0.2204762,0.7024358,0.6846626,0.5013033,0.5520625,0.5568537
0.4292957,0.8867172,0.5408259,0.990499,0.6299746,0.9081694,0.566417,0.1583214,0.3930891,0.4334282,0.6185518,0.326823
0.3553736,0.7796561,0.6139622,0.8386451,0.4808753,0.7214782,0.6321087,0.2915795,0.2946076,0.3587734,0.1842016,0.2923963
0.5427791,0.9287553,0.5962829,0.8894674,0.715482,0.8430668,0.8313198,0.3290072,0.5842481,0.4545902,0.3027017,0.7062841
0.5022137,0.5464335,0.8064993,0.888693,0.9421523,0.3355151,0.767126,0.8748314,0.4166597,0.6797619,0.8701073,0.5138189
0.4871591,0.6045856,0.4327031,0.8786236,0.4813868,0.8151099,0.2097663,0.8074452,0.000195799,0.3038889,0.899267,0.6152185
0.5404996,0.5656739,0.5036334,0.07737222,0.026466,0.317449,0.9890841,0.9627088,0.02092457,0.5230424,0.5303641,0.6883076
0.3895035,0.5119947,0.219751,0.9669076,0.7277349,0.4436913,0.3098161,0.877658,0.3784612,0.4389809,0.4988433,0.5948182
0.6220215,0.4975027,0.4935109,0.1900479,0.06435046,0.28305,0.01384354,0.9559891,0.1993979,0.7856118,0.7758046,0.4105229
0.593967,0.5930272,0.4575115,0.9262934,0.1974076,0.2318038,0.09618625,0.6443189,0.07649134,0.4440561,0.08362129,0.2986008
0.4692049,0.8635492,0.5333334,0.9691142,0.03049143,0.248018,0.7627642,0.1121257,0.4096412,0.3575023,0.07194033,0.5679579
0.5218993,0.7856606,0.5730246,0.07854308,0.2659146,0.01267659,0.7629373,0.01746649,0.1899269,0.4509375,0.8725362,0.5101858
0.5103037,0.5754974,0.5400318,0.1605507,0.968454,0.3316531,0.8371015,0.957535,0.01047933,0.638776,0.605785,0.5416628
0.5634791,0.9080977,0.4628033,0.9393857,0.6374018,0.0574848,0.6036956,0.09896819,0.5330369,0.454375,0.6764761,0.3091875
0.6115457,0.5779787,0.1882637,0.09042871,0.08001669,0.5984106,0.1962822,0.7957002,0.3989136,0.5489021,0.5352894,0.2803782
0.4730484,0.9321787,0.3657689,0.03117342,0.01642515,0.04212731,0.2711101,0.4061557,0.5689578,0.4681524,0.7732865,0.6383553
0.7819115,0.5481398,0.4658484,0.9582055,0.1561728,0.47969,0.02422607,0.7884263,0.3425279,0.4384401,0.3676849,0.7313374
0.3838093,0.6560897,0.7310171,0.04378152,0.2253301,0.3714531,0.6748627,0.5255187,0.2662981,0.6687444,0.4862794,0.3263996
0.7040573,0.6650333,0.5110424,0.1207259,0.2243751,0.3327993,0.01145685,0.4987355,0.2429045,0.4157588,0.01190649,0.633251
0.514468,0.7315643,0.6795639,0.9579664,0.253015,0.3641519,0.7584772,0.2560786,0.2346608,0.5280818,0.3492005,0.4973961
0.6065663,0.6159358,0.4393636,0.9631,0.4611993,0.4169127,0.09239808,0.2602818,0.04819273,0.6769175,0.5695237,0.417509
0.4382749,0.8564466,0.4201317,0.002147308,0.8086421,0.968486,0.3512862,0.1820318,0.3254327,0.4936896,0.8953391,0.4802694
0.5590565,0.8300633,0.5739922,0.1078351,0.8281386,0.7953162,0.8858729,0.09402318,0.3128717,0.3937204,0.328613,0.3772527
0.5605677,0.7558973,0.7317318,0.01730017,0.2069591,0.05800106,0.7928333,0.4603367,0.2967673,0.5092238,0.9721651,0.4574898
0.6671692,0.8918059,0.3350433,0.02741715,0.2457203,0.9812249,0.1249068,0.7744247,0.8620736,0.5169683,0.569541,0.2978308
0.4557949,0.7037495,0.5924599,0.1410629,0.7311215,0.603016,0.6340061,0.06258415,0.1383455,0.3003813,0.8949749,0.463043
0.517994,0.9237,0.5479215,0.06369974,0.947522,0.8747013,0.742344,0.2231273,0.5287061,0.6287344,0.3086407,0.7463268
0.6104951,0.6585128,0.3335033,0.9896881,0.5948527,0.4053628,0.1615335,0.3904563,0.1881543,0.7434987,0.5935432,0.3257976
0.3632335,0.6577319,0.4833707,0.01973309,0.6748441,0.381279,0.5024132,0.3062864,0.1398876,0.7425605,0.8994849,0.4317968
0.4033242,0.9388236,0.5602739,0.9989791,0.7616176,0.9838238,0.5843264,0.3575993,0.5591427,0.4845958,0.6788261,0.3489198
0.8311397,0.6212353,0.7016008,0.08856033,0.3887712,0.2180843,0.9136314,0.898886,0.5516522,0.2075717,0.3111065,0.6993396
0.5684304,0.6603407,0.3999929,0.02813484,0.6809576,0.3327323,0.1511545,0.07492536,0.07208268,0.261539,0.5362189,0.6794798
0.7748314,0.6663995,0.2752489,0.04215367,0.6218836,0.3205877,0.1097491,0.7367709,0.4701481,0.3687978,0.4873748,0.5876722
0.599406,0.7126545,0.1240862,0.1101801,0.6152555,0.199608,0.2142444,0.9155802,0.7102125,0.6219431,0.6209323,0.3350032
0.5099865,0.4884212,0.312359,0.06245663,0.981947,0.5291407,0.2477507,0.8841102,0.2017161,0.5312915,0.7137308,0.3630127
0.583279,0.8616205,0.7879221,0.06515148,0.2381988,0.1418906,0.7955287,0.689264,0.6881095,0.3490947,0.4884695,0.5830139
0.6467093,0.8816207,0.4229137,0.8012192,0.9421896,0.1682496,0.04770929,0.7379374,0.9058485,0.3915433,0.9251522,0.3402828
0.4952028,0.8387126,0.7001746,0.09667113,0.9798359,0.9473501,0.7382949,0.3434907,0.3649544,0.4615459,0.7448977,0.3930589
0.2768589,0.6623396,0.3696072,0.9880005,0.7561958,0.5692855,0.4079058,0.5769098,0.334525,0.5400928,0.1493318,0.5592761
0.6045853,0.7017021,0.5263606,0.04847068,0.631123,0.4757885,0.9612078,0.07683089,0.1597935,0.7989504,0.8388755,0.6633733
0.5747411,0.8135691,0.5829017,0.1967128,0.04750175,0.90376,0.8542334,0.09784166,0.2785932,0.6126922,0.4178154,0.2728
0.5521501,0.7317637,0.7528408,0.9467757,0.9840738,0.5108369,0.7830855,0.4936241,0.3803294,0.4962145,0.1986019,0.6496861
0.7878247,0.688961,0.5152327,0.8604891,0.1117154,0.6181968,0.9905334,0.5516552,0.3331806,0.6994965,0.481275,0.4970643
0.6080365,0.5859694,0.4571231,0.8231229,0.6796353,0.2821883,0.01685565,0.6992,0.03540565,0.3841857,0.9841384,0.5464429
0.4842478,0.9052101,0.4953964,0.8301201,0.7681717,0.8967657,0.4219268,0.5799797,0.9366027,0.7868565,0.2657267,0.6547391
0.5804226,0.6555008,0.414499,0.902064,0.5796398,0.3355043,0.1289996,0.05640434,0.0584181,0.3057126,0.5061264,0.7160028
0.2864135,0.7234373,0.5606288,0.862947,0.717856,0.5998741,0.5374804,0.3678083,0.2667183,0.5826304,0.395447,0.5819803
0.7168393,0.7190948,0.4561126,0.0233476,0.4253254,0.2698149,0.5489216,0.1373251,0.9369054,0.674219,0.2648228,0.5942273
0.4212756,0.851553,0.6488812,0.8942014,0.7830921,0.8841212,0.6469622,0.3178525,0.384437,0.4064169,0.8778738,0.3195098
0.5651848,0.5780784,0.6004611,0.0261013,0.2444379,0.4971581,0.8478862,0.5151493,0.05955173,0.698119,0.5462487,0.386548
0.6254079,0.8687013,0.3444155,0.9385278,0.690878,0.2933099,0.1298746,0.4066316,0.5136344,0.2557216,0.7775554,0.7428648
0.3983181,0.6922334,0.4521497,0.7585881,0.9098812,0.0744781,0.4781781,0.125589,0.1019792,0.6442749,0.9452262,0.5311428
0.5611864,0.635468,0.7117152,0.9504716,0.08846817,0.4012305,0.8074507,0.4980823,0.2115306,0.6854612,0.6704402,0.4476832
0.3934749,0.8507791,0.4736796,0.8616315,0.07272602,0.8766314,0.000642303,0.3114589,0.9147756,0.2882117,0.9640451,0.4827089
0.6782105,0.7481373,0.1910349,0.8132794,0.6636477,0.2512944,0.1669293,0.7179828,0.5555934,0.2868793,0.4952384,0.2709704
0.7334994,0.8171362,0.3556101,0.07462744,0.9902856,0.6801101,0.09606782,0.5300767,0.5129537,0.4428277,0.2688042,0.3403064
0.6310837,0.8488046,0.306601,0.9541982,0.7751109,0.029251,0.15708,0.4505604,0.4340045,0.5088871,0.811731,0.558789
0.5466438,0.5819435,0.4531728,0.9228389,0.6174139,0.7202971,0.1180185,0.7142639,0.03537383,0.2120756,0.7283165,0.7049894
0.5754415,0.5841793,0.4533233,0.9992247,0.5349616,0.5041338,0.08739913,0.4104154,0.0088509,0.2179074,0.520009,0.2613145
0.5003338,0.9230899,0.5195222,0.9335213,0.6170206,0.9432656,0.7829672,0.1718172,0.5165461,0.4438371,0.4428957,0.7094128
0.5096371,0.9158908,0.3386502,0.9991246,0.06422939,0.1022004,0.2237169,0.4416308,0.5621924,0.4468089,0.8677486,0.6925964
0.1780386,0.7052662,0.6146538,0.881642,0.4289424,0.646439,0.5681192,0.7521535,0.5482872,0.3924959,0.1229937,0.308376
0.5037637,0.9239029,0.4681305,0.8882504,0.5252367,0.1107232,0.3170096,0.2513017,0.5334755,0.5501509,0.8897916,0.3471799
0.4034371,0.7952152,0.3351944,0.0486656,0.529114,0.7780478,0.3073817,0.3293603,0.3219372,0.366657,0.8851493,0.3958705
0.4096697,0.9084775,0.4795108,0.9602416,0.3258278,0.9947509,0.4561521,0.2291478,0.4419847,0.4763389,0.680773,0.6993423
0.3008209,0.7263382,0.5583744,0.9653304,0.03182285,0.2579924,0.5476484,0.3203254,0.2225745,0.5240006,0.604046,0.4989572
0.4461814,0.8932075,0.5674304,0.04667594,0.6599226,0.8780447,0.6541303,0.1782138,0.4222258,0.3583938,0.4470943,0.3863889
0.1368887,0.612717,0.5772864,0.8360931,0.4043305,0.643459,0.5469883,0.9531103,0.6295238,0.3778451,0.09748083,0.3058384
0.2183247,0.6271315,0.3725597,0.1345918,0.8275223,0.2972083,0.4463979,0.7083284,0.358959,0.6194631,0.7929708,0.373012
0.636676,0.7787524,0.4729314,0.1815848,0.1975165,0.8198989,0.003507871,0.1506526,0.2344444,0.3664492,0.7332748,0.463746
0.5030404,0.9341427,0.4795579,0.9314232,0.666814,0.951531,0.2656027,0.2390775,0.5402147,0.5177206,0.7712151,0.4334966
0.4489481,0.9042265,0.5661283,0.1137154,0.8314382,0.03237228,0.6799735,0.2077935,0.4485093,0.6158286,0.6748766,0.7405866
0.2327853,0.7306622,0.6430596,0.9377841,0.06100134,0.2921579,0.578333,0.5592071,0.3933386,0.5116599,0.5134804,0.5225235
0.5382883,0.8836948,0.2978031,0.1050056,0.002339815,0.7273108,0.245912,0.5255876,0.6233798,0.3661999,0.05433327,0.3669398
0.686498,0.8472165,0.3062404,0.1334225,0.2883721,0.1659881,0.1461156,0.6655504,0.648998,0.6090027,0.9651504,0.2572946
0.5905347,0.7870876,0.4003586,0.9569198,0.6471282,0.3388546,0.121704,0.1587341,0.2871623,0.2350708,0.7496269,0.7422772
0.358988,0.7689866,0.6047502,0.8309594,0.4099813,0.8691773,0.6185971,0.2405938,0.2367834,0.5864953,0.7242696,0.5785328
0.5742033,0.6054462,0.4372408,0.03919898,0.3946687,0.5306647,0.104795,0.3015202,0.04335064,0.5175954,0.282376,0.5948294
0.6048673,0.7034495,0.2883937,0.1862622,0.5386627,0.3124502,0.1987621,0.4740031,0.279734,0.6523332,0.8787788,0.3221093
0.4593375,0.6165364,0.4039187,0.9521868,0.3832981,0.5530832,0.3204936,0.1536432,0.03222648,0.4660207,0.3884373,0.73861
0.3667077,0.4943894,0.4367113,0.04320872,0.7943481,0.6742657,0.4111542,0.9151051,0.2072227,0.5743167,0.2704972,0.4994743
0.1899803,0.7974011,0.3343522,0.1579219,0.6296179,0.002353725,0.4257524,0.795719,0.6908951,0.5788695,0.6008357,0.2988755
0.5576249,0.9027815,0.533212,0.0916295,0.980527,0.9778649,0.4586401,0.08445157,0.515383,0.4047304,0.6890535,0.590239
0.7284811,0.7594495,0.7805004,0.07292528,0.1738711,0.04375745,0.8600265,0.8156092,0.6337821,0.5096221,0.7815539,0.3991179
0.4901606,0.8534968,0.4133688,0.1337579,0.35493,0.8444077,0.260881,0.109727,0.3517902,0.5373682,0.4113476,0.2981141
0.2658775,0.5027144,0.4997389,0.07781037,0.7088487,0.6828579,0.4785584,0.8943199,0.2963253,0.3410628,0.8446785,0.2941468
0.506308,0.9049927,0.5289869,0.156463,0.3499795,0.0585838,0.6601186,0.1903759,0.4751677,0.4356029,0.9197323,0.6106829
0.4490946,0.7592368,0.2711729,0.8135645,0.1168203,0.6517004,0.3066628,0.4724654,0.37051,0.3748815,0.005477641,0.2931436
0.4308218,0.9324074,0.4812408,0.02895259,0.6468808,0.01243131,0.4689788,0.2601611,0.5143371,0.5307749,0.6404138,0.3163606
0.2480558,0.8485354,0.6273592,0.9325936,0.1072263,0.302212,0.5676517,0.6431143,0.6716166,0.5416253,0.205784,0.5070501
0.5019135,0.5416175,0.3986974,0.05524516,0.4453344,0.3670999,0.27556,0.7999421,0.08289277,0.6639051,0.6649884,0.5315387
0.3649362,0.7637655,0.6643579,0.9573926,0.750064,0.7251073,0.6235015,0.3421137,0.2961372,0.6441392,0.2866687,0.5989385
0.4133775,0.9187606,0.6216361,0.9253335,0.1399763,0.2615854,0.6533287,0.4697459,0.6943294,0.4949039,0.1386307,0.5389757
0.6314278,0.5164539,0.3773437,0.1358975,0.7929862,0.4676537,0.1251189,0.8399498,0.1535251,0.2188468,0.1285141,0.6474739
0.6350108,0.7431409,0.2905261,0.9861678,0.1693984,0.8448746,0.6563915,0.04189377,0.8350999,0.4664832,0.4013027,0.5243465
0.7576465,0.7825795,0.3061984,0.8825698,0.7500706,0.01029454,0.1088352,0.6506314,0.5036059,0.2431001,0.2051703,0.3135054
0.3016717,0.7112687,0.2721849,0.04614813,0.301267,0.671731,0.3681903,0.5710926,0.3840861,0.3950054,0.4230054,0.3721352
0.5948212,0.4873776,0.6137137,0.1243764,0.3828662,0.8152679,0.8561574,0.9945199,0.2585643,0.5118972,0.077678,0.5617401
0.6565844,0.9307625,0.5145183,0.1100127,0.4887341,0.9634591,0.9654955,0.5939532,0.7632616,0.4251568,0.7769653,0.5694826
0.6514578,0.6304758,0.1934208,0.9684672,0.08683871,0.7475969,0.1861403,0.7649391,0.4186603,0.2812916,0.2437484,0.4357238
0.761617,0.5261146,0.7073321,0.8442817,0.2392479,0.290035,0.9050679,0.9384828,0.4436103,0.5923234,0.8139448,0.5445015
0.4323893,0.6574614,0.4230137,0.831454,0.9488076,0.06003397,0.3993327,0.09110229,0.01639023,0.2700359,0.1004356,0.3093307
0.3625233,0.7077892,0.5368021,0.1317895,0.6750524,0.6738517,0.506029,0.2072979,0.1649917,0.3257486,0.8816044,0.4214328
0.3910443,0.8620464,0.4570154,0.05406514,0.518346,0.8038589,0.4191067,0.1861375,0.3799022,0.6095859,0.3481436,0.7055066
0.5651926,0.8918582,0.7162488,0.07714377,0.1489269,0.2377566,0.8167464,0.6165366,0.724632,0.3907981,0.1552559,0.5057408
0.5927045,0.7773708,0.6805215,0.1679161,0.5945697,0.7849376,0.3510844,0.02978599,0.7418544,0.6284414,0.01517794,0.4073023
0.1838078,0.6269178,0.5339575,0.05979687,0.2497428,0.3841377,0.5060313,0.7232768,0.4058877,0.6009749,0.2566932,0.3100954
0.6140736,0.8073355,0.3072794,0.9360341,0.6801475,0.1439783,0.6694315,0.07450655,0.7681362,0.3592266,0.5545226,0.3960309
