I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
0.5651971,0.5033923,0.809115,0.6035942,0.3002964,0.7306999,0.5892627,0.448855,0.4198488,0.0002060061,0.3066443,0.5169794,0.6501157,0.007828346,0.3673509,0.3428473,0.0032569,0.7597948,0.2853111,0.1401562,0.3942572,0.4328067,0.5792959,0.9176608,0.4633367,0.2800828,0.1696159,0.1446071,0.6480731,0.5825788,0.4271713,0.4274537,0.1175489,0.8006313,0.5989767,0.2279393,0.5628654,0.7247779,0.584257,0.05870616,0.6614851,0.7317223,0.06960729,0.8948976,0.403975,0.002877483
0.1696159,0.1446071,0.6480731,0.5825788,0.4271713,0.4274537,0.1175489,0.8006313,0.5989767,0.2279393,0.5628654,0.7247779,0.584257,0.05870616,0.6614851,0.7317223,0.06960729,0.8948976,0.403975,0.002877483,0.6068949,0.4731789,0.5438031,0.8040259,0.3640676,0.3327741,0.1957012,0.3851946,0.7295926,0.4412592,0.5608767,0.3719837,0.2879539,0.3626429,0.9017978,0.4743736,0.6365511,0.6545228,0.4667881,0.2622804,0.5321117,0.4382497,0.5037262,0.8702334,0.7450225,0.4414029
0.1957012,0.3851946,0.7295926,0.4412592,0.5608767,0.3719837,0.2879539,0.3626429,0.9017978,0.4743736,0.6365511,0.6545228,0.4667881,0.2622804,0.5321117,0.4382497,0.5037262,0.8702334,0.7450225,0.4414029,0.5037668,0.5188646,0.5598041,0.111092,0.07366142,0.03373441,0.5119572,0.6788782,0.3947617,0.1510745,0.4492872,0.4703317,0.6106231,0.3245845,0.6739659,0.4754197,0.9255982,0.269566,0.8265866,0.1667612,0.6399561,0.3288889,0.7689658,0.6540682,0.3946401,0.4417412
0.5119572,0.6788782,0.3947617,0.1510745,0.4492872,0.4703317,0.6106231,0.3245845,0.6739659,0.4754197,0.9255982,0.269566,0.8265866,0.1667612,0.6399561,0.3288889,0.7689658,0.6540682,0.3946401,0.4417412,0.577508,0.6029689,0.6001322,0.8844345,0.5633978,0.8825514,0.5632631,0.2590069,0.5927323,0.4161039,0.0224761,0.04253857,0.2522452,0.1595856,0.2970019,0.5386679,0.5315322,0.06627458,0.7410939,0.6230602,0.6019797,0.4544385,0.5864463,0.4174742,0.231131,0.3039396
0.5632631,0.2590069,0.5927323,0.4161039,0.0224761,0.04253857,0.2522452,0.1595856,0.2970019,0.5386679,0.5315322,0.06627458,0.7410939,0.6230602,0.6019797,0.4544385,0.5864463,0.4174742,0.231131,0.3039396,0.5187457,0.6228534,0.5711926,0.1135886,0.6931441,0.4446071,0.3456875,0.1986213,0.5621655,0.5206071,0.2806737,0.453691,0.235419,0.1573898,0.5807397,0.6698636,0.6725804,0.388006,0.7689821,0.6046295,0.331174,0.729461,0.2211804,0.6283703,0.5265957,0.4774932
0.3456875,0.1986213,0.5621655,0.5206071,0.2806737,0.453691,0.235419,0.1573898,0.5807397,0.6698636,0.6725804,0.388006,0.7689821,0.6046295,0.331174,0.729461,0.2211804,0.6283703,0.5265957,0.4774932,0.4281482,0.4333932,0.5612243,0.1922937,0.2358554,0.6193217,0.3365199,0.2100354,0.5730996,0.6202894,0.6023746,0.7632594,0.241321,0.1592751,0.5367114,0.4638016,0.4531696,0.3698862,0.3515273,0.6555722,0.3044197,0.7629431,0.4643088,0.5762051,0.3220276,0.452777
0.3365199,0.2100354,0.5730996,0.6202894,0.6023746,0.7632594,0.241321,0.1592751,0.5367114,0.4638016,0.4531696,0.3698862,0.3515273,0.6555722,0.3044197,0.7629431,0.4643088,0.5762051,0.3220276,0.452777,0.5228605,0.3870088,0.4105286,0.8396597,0.2550934,0.5134097,0.7096427,0.2968067,0.753875,0.5619503,0.847008,0.4363539,0.2608095,0.4170164,0.5254347,0.8187978,0.2148198,0.3337905,0.3538789,0.4529897,0.6210234,0.4758692,0.3701984,0.4870804,0.3423393,0.4305994
0.7096427,0.2968067,0.753875,0.5619503,0.847008,0.4363539,0.2608095,0.4170164,0.5254347,0.8187978,0.2148198,0.3337905,0.3538789,0.4529897,0.6210234,0.4758692,0.3701984,0.4870804,0.3423393,0.4305994,0.4867206,0.4890521,0.5217286,0.01744348,0.2877971,0.5912798,0.4131506,0.3784379,0.399327,0.2091449,0.5278313,0.233222,0.554706,0.07434774,0.2478895,0.5649469,0.4816409,0.5881728,0.1144824,0.3465559,0.6418206,0.5422517,0.5619022,0.7645336,0.588016,0.708674
0.4131506,0.3784379,0.399327,0.2091449,0.5278313,0.233222,0.554706,0.07434774,0.2478895,0.5649469,0.4816409,0.5881728,0.1144824,0.3465559,0.6418206,0.5422517,0.5619022,0.7645336,0.588016,0.708674,0.5366692,0.5576139,0.5627353,0.09780435,0.2216368,0.2325224,0.4949709,0.5839413,0.56069,0.3870812,0.1430695,0.4220423,0.779687,0.2655765,0.4894806,0.6282076,0.7594717,0.2314613,0.4089463,0.548183,0.5969266,0.2663462,0.6948326,0.3912019,0.6279171,0.3602269
0.4949709,0.5839413,0.56069,0.3870812,0.1430695,0.4220423,0.779687,0.2655765,0.4894806,0.6282076,0.7594717,0.2314613,0.4089463,0.548183,0.5969266,0.2663462,0.6948326,0.3912019,0.6279171,0.3602269,0.5101466,0.4941497,0.4991927,0.1402869,0.7904075,0.7941116,0.4358673,0.3948172,0.5691897,0.2239821,0.1883735,0.5386378,0.4369731,0.487766,0.4568785,0.6022149,0.4008557,0.5087788,0.3186004,0.6960756,0.3695884,0.4052037,0.3411868,0.2518722,0.5224026,0.2094919
0.4358673,0.3948172,0.5691897,0.2239821,0.1883735,0.5386378,0.4369731,0.487766,0.4568785,0.6022149,0.4008557,0.5087788,0.3186004,0.6960756,0.3695884,0.4052037,0.3411868,0.2518722,0.5224026,0.2094919,0.4236628,0.5702744,0.4638524,0.03990688,0.859248,0.1460385,0.2271563,0.3235635,0.4513224,0.2722871,0.4132776,0.6553063,0.2897127,0.4720586,0.4266334,0.8348739,0.3850579,0.7151442,0.536971,0.3397337,0.4202466,0.6155476,0.2974898,0.5557928,0.6007494,0.1855074
0.2271563,0.3235635,0.4513224,0.2722871,0.4132776,0.6553063,0.2897127,0.4720586,0.4266334,0.8348739,0.3850579,0.7151442,0.536971,0.3397337,0.4202466,0.6155476,0.2974898,0.5557928,0.6007494,0.1855074,0.5433311,0.5389992,0.3968835,0.08070798,0.3797626,0.5256529,0.30074,0.4697517,0.1946895,0.4398263,0.3605939,0.5956928,0.5532168,0.6605256,0.4885611,0.6609429,0.4855293,0.7534424,0.7650393,0.3694747,0.4538137,0.5903896,0.3577084,0.6317887,0.7893018,0.2757917
0.30074,0.4697517,0.1946895,0.4398263,0.3605939,0.5956928,0.5532168,0.6605256,0.4885611,0.6609429,0.4855293,0.7534424,0.7650393,0.3694747,0.4538137,0.5903896,0.3577084,0.6317887,0.7893018,0.2757917,0.5583602,0.4457118,0.4637355,0.187187,0.7684677,0.4827771,0.3607314,0.1320184,0.6147431,0.5150011,0.4297334,0.5584118,0.6157276,0.2756843,0.634221,0.5115265,0.6626784,0.3826258,0.4549871,0.4523178,0.4324574,0.338813,0.2947539,0.6216029,0.4957587,0.4231126
0.3607314,0.1320184,0.6147431,0.5150011,0.4297334,0.5584118,0.6157276,0.2756843,0.634221,0.5115265,0.6626784,0.3826258,0.4549871,0.4523178,0.4324574,0.338813,0.2947539,0.6216029,0.4957587,0.4231126,0.4639453,0.6095532,0.6076173,0.8839909,0.5963824,0.005230758,0.6963466,0.397445,0.7717423,0.7704597,0.7579206,0.458553,0.6810213,0.269934,0.6941087,0.6626956,0.5033253,0.2591398,0.5326118,0.6356097,0.2030076,0.5017614,0.5382317,0.4247801,0.4234731,0.7353715
0.6963466,0.397445,0.7717423,0.7704597,0.7579206,0.458553,0.6810213,0.269934,0.6941087,0.6626956,0.5033253,0.2591398,0.5326118,0.6356097,0.2030076,0.5017614,0.5382317,0.4247801,0.4234731,0.7353715,0.4571968,0.4948452,0.6296872,0.8517327,0.7935122,0.4286162,0.4801546,0.492564,0.7381834,0.5312896,0.665812,0.7929942,0.7734222,0.3955697,0.6420379,0.4453745,0.5908905,0.382644,0.4398932,0.5549202,0.5306682,0.58078,0.6451845,0.2694863,0.4859104,0.5549245
0.4801546,0.492564,0.7381834,0.5312896,0.665812,0.7929942,0.7734222,0.3955697,0.6420379,0.4453745,0.5908905,0.382644,0.4398932,0.5549202,0.5306682,0.58078,0.6451845,0.2694863,0.4859104,0.5549245,0.4287381,0.5633277,0.4700279,0.05113316,0.7147012,0.6285367,0.7662961,0.4793241,0.7644958,0.8867133,0.4134391,0.6165198,0.4210868,0.7318299,0.5469398,0.8020394,0.4225437,0.2980782,0.2730322,0.7285873,0.7371146,0.5683616,0.6579866,0.3706268,0.6500043,0.4628999
0.7662961,0.4793241,0.7644958,0.8867133,0.4134391,0.6165198,0.4210868,0.7318299,0.5469398,0.8020394,0.4225437,0.2980782,0.2730322,0.7285873,0.7371146,0.5683616,0.6579866,0.3706268,0.6500043,0.4628999,0.4760294,0.4991351,0.4569205,0.9154023,0.7896518,0.8624281,0.3907428,0.8032411,0.547953,0.5977437,0.2856725,0.360979,0.379182,0.5902169,0.1713123,0.7572008,0.6108102,0.6689408,0.3145097,0.5017193,0.6453401,0.7635537,0.8444607,0.4701317,0.553919,0.5563861
0.3907428,0.8032411,0.547953,0.5977437,0.2856725,0.360979,0.379182,0.5902169,0.1713123,0.7572008,0.6108102,0.6689408,0.3145097,0.5017193,0.6453401,0.7635537,0.8444607,0.4701317,0.553919,0.5563861,0.4979039,0.6162158,0.4347584,0.1558518,0.05895466,0.4167233,0.2724003,0.4120704,0.5571412,0.6376584,0.3019044,0.5446033,0.5536313,0.384117,0.3286295,0.5041835,0.3582751,0.9163871,0.7023086,0.5316764,0.4546473,0.7048284,0.7915509,0.523752,0.7570678,0.318453
0.2724003,0.4120704,0.5571412,0.6376584,0.3019044,0.5446033,0.5536313,0.384117,0.3286295,0.5041835,0.3582751,0.9163871,0.7023086,0.5316764,0.4546473,0.7048284,0.7915509,0.523752,0.7570678,0.318453,0.5055033,0.5411285,0.3918226,0.887932,0.9081824,0.2035758,0.1074633,0.4959532,0.3047522,0.8862035,0.6860449,0.2878361,0.2360748,0.1546173,0.188523,0.5034958,0.3219094,0.6396586,0.3288769,0.5497728,0.4401145,0.5365229,0.6085057,0.6511624,0.5652217,0.3745244
0.1074633,0.4959532,0.3047522,0.8862035,0.6860449,0.2878361,0.2360748,0.1546173,0.188523,0.5034958,0.3219094,0.6396586,0.3288769,0.5497728,0.4401145,0.5365229,0.6085057,0.6511624,0.5652217,0.3745244,0.6595721,0.4873301,0.5460783,0.06278024,0.8067968,0.473643,0.1614967,0.5760565,0.3731419,0.5010175,0.3518209,0.6410074,0.4430869,0.5866137,0.4939316,0.4458219,0.1585439,0.4190421,0.6547614,0.5357783,0.5506254,0.5555012,0.6718395,0.5774215,0.4092505,0.2259426
0.1614967,0.5760565,0.3731419,0.5010175,0.3518209,0.6410074,0.4430869,0.5866137,0.4939316,0.4458219,0.1585439,0.4190421,0.6547614,0.5357783,0.5506254,0.5555012,0.6718395,0.5774215,0.4092505,0.2259426,0.4766025,0.6377807,0.500422,0.8232937,0.7620389,0.4536199,0.2414571,0.4005635,0.2950922,0.3691078,0.4233416,0.6607488,0.4012785,0.4146787,0.3716664,0.5090203,0.4255154,0.7610359,0.3599694,0.8843451,0.8795127,0.3178967,0.3797856,0.8891867,0.4175318,0.5595369
0.2414571,0.4005635,0.2950922,0.3691078,0.4233416,0.6607488,0.4012785,0.4146787,0.3716664,0.5090203,0.4255154,0.7610359,0.3599694,0.8843451,0.8795127,0.3178967,0.3797856,0.8891867,0.4175318,0.5595369,0.5969064,0.4526073,0.6129737,0.07680871,0.9370226,0.72916,0.5168051,0.7788599,0.3749368,0.2483647,0.3176332,0.2314321,0.4444663,0.4520813,0.1834169,0.3688192,0.3331355,0.4207985,0.490848,0.8720629,0.5104017,0.7411828,0.4914723,0.5467386,0.431193,0.4190803
0.5168051,0.7788599,0.3749368,0.2483647,0.3176332,0.2314321,0.4444663,0.4520813,0.1834169,0.3688192,0.3331355,0.4207985,0.490848,0.8720629,0.5104017,0.7411828,0.4914723,0.5467386,0.431193,0.4190803,0.5251263,0.4539859,0.4448021,0.9279214,0.1393144,0.5051829,0.4036447,0.7477508,0.1682392,0.2780268,0.4475088,0.4467158,0.5269197,0.1284543,0.4565561,0.6954784,0.1494606,0.7094179,0.2922606,0.7734728,0.6778231,0.5463936,0.7860722,0.5172102,0.642997,0.3147173
0.4036447,0.7477508,0.1682392,0.2780268,0.4475088,0.4467158,0.5269197,0.1284543,0.4565561,0.6954784,0.1494606,0.7094179,0.2922606,0.7734728,0.6778231,0.5463936,0.7860722,0.5172102,0.642997,0.3147173,0.5167472,0.6581472,0.524291,0.9563558,0.3414116,0.1018282,0.5333286,0.4313485,0.503355,0.5892256,0.7835064,0.3331573,0.6010554,0.3690352,0.5452718,0.6445934,0.2278251,0.5387173,0.4365763,0.8122274,0.4865614,0.5520544,0.5903084,0.3950862,0.4297129,0.5177786
0.5333286,0.4313485,0.503355,0.5892256,0.7835064,0.3331573,0.6010554,0.3690352,0.5452718,0.6445934,0.2278251,0.5387173,0.4365763,0.8122274,0.4865614,0.5520544,0.5903084,0.3950862,0.4297129,0.5177786,0.5206242,0.5742947,0.4950802,0.8690079,0.5726044,0.6621338,0.3178054,0.4300603,0.5740458,0.5001882,0.8993548,0.5324171,0.4442609,0.315491,0.2445049,0.3878053,0.2053673,0.5619893,0.523482,0.7135106,0.1951704,0.636568,0.5541896,0.4224644,0.5629725,0.7113413
0.3178054,0.4300603,0.5740458,0.5001882,0.8993548,0.5324171,0.4442609,0.315491,0.2445049,0.3878053,0.2053673,0.5619893,0.523482,0.7135106,0.1951704,0.636568,0.5541896,0.4224644,0.5629725,0.7113413,0.4782413,0.5040566,0.5213909,0.8536361,0.6086388,0.8540493,0.1054892,0.5827639,0.459615,0.6792954,0.7392927,0.5800612,0.5748994,0.03707009,0.2897815,0.4376927,0.3729673,0.5497272,0.4943808,0.6147032,0.3898463,0.5973617,0.5245417,0.5056977,0.8060287,0.8017625
0.1054892,0.5827639,0.459615,0.6792954,0.7392927,0.5800612,0.5748994,0.03707009,0.2897815,0.4376927,0.3729673,0.5497272,0.4943808,0.6147032,0.3898463,0.5973617,0.5245417,0.5056977,0.8060287,0.8017625,0.4600951,0.6098772,0.4889736,0.04807949,0.9275497,0.8942953,0.3933197,0.8588862,0.432649,0.3526518,0.5731651,0.4393978,0.5431597,0.2647908,0.20044,0.5350417,0.6249413,0.4907877,0.2613286,0.5761433,0.2954895,0.344478,0.1581268,0.09752569,0.5512056,0.8663354
0.3933197,0.8588862,0.432649,0.3526518,0.5731651,0.4393978,0.5431597,0.2647908,0.20044,0.5350417,0.6249413,0.4907877,0.2613286,0.5761433,0.2954895,0.344478,0.1581268,0.09752569,0.5512056,0.8663354,0.5398034,0.4671673,0.5530486,0.2359254,0.717079,0.2208847,0.6745212,0.789286,0.5061523,0.6583992,0.4540672,0.5460462,0.4496767,0.5124304,0.1849503,0.5163937,0.3833356,0.7100811,0.2933535,0.5520905,0.3985836,0.7405518,0.2746951,0.0001069304,0.544208,0.6895622
0.6745212,0.789286,0.5061523,0.6583992,0.4540672,0.5460462,0.4496767,0.5124304,0.1849503,0.5163937,0.3833356,0.7100811,0.2933535,0.5520905,0.3985836,0.7405518,0.2746951,0.0001069304,0.544208,0.6895622,0.5338848,0.5010926,0.4366238,0.9047958,0.04904407,0.8522474,0.6939725,0.6836687,0.3862415,0.6618078,0.3818421,0.5177583,0.489605,0.5866727,0.1956157,0.3189394,0.6447251,0.7315398,0.2998121,0.4118773,0.5957258,0.53089,0.5429447,0.2037568,0.4185825,0.6613363
0.6939725,0.6836687,0.3862415,0.6618078,0.3818421,0.5177583,0.489605,0.5866727,0.1956157,0.3189394,0.6447251,0.7315398,0.2998121,0.4118773,0.5957258,0.53089,0.5429447,0.2037568,0.4185825,0.6613363,0.4856879,0.5270185,0.5944817,0.90265,0.7214491,0.702504,0.329829,0.7710469,0.2816002,0.5390251,0.4646075,0.8493152,0.5606112,0.4536676,0.2507333,0.6932192,0.5759786,0.4143586,0.3753207,0.7162794,0.3751426,0.5546908,0.5663931,0.1813564,0.5498909,0.2876318
0.329829,0.7710469,0.2816002,0.5390251,0.4646075,0.8493152,0.5606112,0.4536676,0.2507333,0.6932192,0.5759786,0.4143586,0.3753207,0.7162794,0.3751426,0.5546908,0.5663931,0.1813564,0.5498909,0.2876318,0.5402672,0.4967742,0.4744658,0.9833114,0.904364,0.9972678,0.1559843,0.4292725,0.3955111,0.718964,0.4225399,0.6427393,0.5971373,0.6763909,0.6438057,0.4626909,0.6191499,0.2958492,0.4368058,0.6288174,0.7183468,0.3892462,0.5640315,0.3661261,0.6864211,0.1752196
0.1559843,0.4292725,0.3955111,0.718964,0.4225399,0.6427393,0.5971373,0.6763909,0.6438057,0.4626909,0.6191499,0.2958492,0.4368058,0.6288174,0.7183468,0.3892462,0.5640315,0.3661261,0.6864211,0.1752196,0.6104819,0.3583722,0.5295192,0.1539086,0.8686584,0.7879516,0.5096667,0.1216221,0.5048552,0.4793563,0.6314362,0.5165384,0.8063875,0.2768867,0.3498307,0.504602,0.6573444,0.6999763,0.8593755,0.4331495,0.9364188,0.5934936,0.726765,0.6811467,0.8173091,0.04397678
0.5096667,0.1216221,0.5048552,0.4793563,0.6314362,0.5165384,0.8063875,0.2768867,0.3498307,0.504602,0.6573444,0.6999763,0.8593755,0.4331495,0.9364188,0.5934936,0.726765,0.6811467,0.8173091,0.04397678,0.5724308,0.4922933,0.4553649,0.9124973,0.08950268,0.3498116,0.5599454,0.2983271,0.3904078,0.7833962,0.4516418,0.2196247,0.6739979,0.5844964,0.7556531,0.2120326,0.4745756,0.3401482,0.5765254,0.6151344,0.5607775,0.4701219,0.7642737,0.6671821,0.4549745,0.3736366
0.5599454,0.2983271,0.3904078,0.7833962,0.4516418,0.2196247,0.6739979,0.5844964,0.7556531,0.2120326,0.4745756,0.3401482,0.5765254,0.6151344,0.5607775,0.4701219,0.7642737,0.6671821,0.4549745,0.3736366,0.4770996,0.4852293,0.4453708,0.1353319,0.647283,0.1682351,0.4187997,0.6678074,0.4392476,0.4525815,0.4420884,0.5688058,0.3613753,0.481777,0.4250714,0.6084909,0.4375976,0.6832634,0.3243167,0.5526821,0.659871,0.8132913,0.4868562,0.2595882,0.6742781,0.4136313
0.4187997,0.6678074,0.4392476,0.4525815,0.4420884,0.5688058,0.3613753,0.481777,0.4250714,0.6084909,0.4375976,0.6832634,0.3243167,0.5526821,0.659871,0.8132913,0.4868562,0.2595882,0.6742781,0.4136313,0.4716717,0.5380269,0.4926395,0.9052321,0.1713187,0.2956196,0.1205492,0.5064794,0.3614619,0.2621817,0.81789,0.6177316,0.5162505,0.1910614,0.7031189,0.2835781,0.388994,0.6447494,0.6028322,0.8771675,0.3132632,0.9575131,0.6246322,0.2891298,0.8554007,0.5760223
0.1205492,0.5064794,0.3614619,0.2621817,0.81789,0.6177316,0.5162505,0.1910614,0.7031189,0.2835781,0.388994,0.6447494,0.6028322,0.8771675,0.3132632,0.9575131,0.6246322,0.2891298,0.8554007,0.5760223,0.4391387,0.5476993,0.5442491,0.813491,0.5805233,0.5533422,0.05611205,0.3406059,0.4310955,0.2266307,0.4740158,0.9966188,0.9028709,0.6567873,0.6458605,0.7347273,0.2147122,0.5651888,0.9379452,0.8035297,0.7775398,0.6422207,0.7748685,0.1645956,0.8140393,0.8345931
0.05611205,0.3406059,0.4310955,0.2266307,0.4740158,0.9966188,0.9028709,0.6567873,0.6458605,0.7347273,0.2147122,0.5651888,0.9379452,0.8035297,0.7775398,0.6422207,0.7748685,0.1645956,0.8140393,0.8345931,0.6081546,0.533281,0.5109836,0.9552069,0.2116403,0.5543597,0.4705003,0.7458329,0.8207867,0.1464474,0.6283901,0.5680493,0.7472968,0.4215206,0.3985428,0.5002183,0.4018635,0.7025674,0.5040032,0.7706928,0.313841,0.6211055,0.5152326,0.5754992,0.3176746,0.6441066
0.4705003,0.7458329,0.8207867,0.1464474,0.6283901,0.5680493,0.7472968,0.4215206,0.3985428,0.5002183,0.4018635,0.7025674,0.5040032,0.7706928,0.313841,0.6211055,0.5152326,0.5754992,0.3176746,0.6441066,0.4552747,0.5013057,0.4713056,0.8253065,0.9025845,0.665498,0.46386,0.7835924,0.4571605,0.3896947,0.8395296,0.3737008,0.5171141,0.1824986,0.1896652,0.5452569,0.3430477,0.5571954,0.4322623,0.7751217,0.2467182,0.7820847,0.3654921,0.6497909,0.07374453,0.4160328
0.46386,0.7835924,0.4571605,0.3896947,0.8395296,0.3737008,0.5171141,0.1824986,0.1896652,0.5452569,0.3430477,0.5571954,0.4322623,0.7751217,0.2467182,0.7820847,0.3654921,0.6497909,0.07374453,0.4160328,0.5134873,0.505627,0.4775337,0.8082693,0.6340548,0.2053658,0.4293644,0.9031513,0.3461675,0.5678143,0.8161117,0.4165759,0.4928244,0.1699657,0.2794854,0.3698393,0.5041737,0.6665241,0.2468956,0.7162886,0.5957034,0.6896835,0.4604017,0.4227343,0.5046748,0.6300533
0.4293644,0.9031513,0.3461675,0.5678143,0.8161117,0.4165759,0.4928244,0.1699657,0.2794854,0.3698393,0.5041737,0.6665241,0.2468956,0.7162886,0.5957034,0.6896835,0.4604017,0.4227343,0.5046748,0.6300533,0.6444215,0.5382063,0.5025712,0.1110375,0.3903921,0.452981,0.3572415,0.5671743,0.6449556,0.3768285,0.717752,0.3968851,0.6379982,0.3493393,0.609648,0.5305033,0.2912456,0.8246838,0.5285048,0.4701486,0.5389913,0.618696,0.2580652,0.4338114,0.4457439,0.7444858
0.3572415,0.5671743,0.6449556,0.3768285,0.717752,0.3968851,0.6379982,0.3493393,0.609648,0.5305033,0.2912456,0.8246838,0.5285048,0.4701486,0.5389913,0.618696,0.2580652,0.4338114,0.4457439,0.7444858,0.4501971,0.5660582,0.5227669,0.9877167,0.7192661,0.2376361,0.4958439,0.3573413,0.3603627,0.6276892,0.5831579,0.7346435,0.728535,0.3930852,0.4805644,0.7991318,0.1879313,0.7955632,0.7154129,0.3218128,0.2158156,0.6505722,0.6120849,0.8026047,0.7850001,0.4108325
0.4958439,0.3573413,0.3603627,0.6276892,0.5831579,0.7346435,0.728535,0.3930852,0.4805644,0.7991318,0.1879313,0.7955632,0.7154129,0.3218128,0.2158156,0.6505722,0.6120849,0.8026047,0.7850001,0.4108325,0.5502649,0.4787441,0.4529493,0.9788262,0.4656327,0.1285526,0.3320366,0.7456887,0.727807,0.7269584,0.8192905,0.8726745,0.4442379,0.6162219,0.6480097,0.5336619,0.1641418,0.4414726,0.3893326,0.2711035,0.4646826,0.2526447,0.6752526,0.8042027,0.40389,0.2400559
0.3320366,0.7456887,0.727807,0.7269584,0.8192905,0.8726745,0.4442379,0.6162219,0.6480097,0.5336619,0.1641418,0.4414726,0.3893326,0.2711035,0.4646826,0.2526447,0.6752526,0.8042027,0.40389,0.2400559,0.4031698,0.4959717,0.5815274,0.1534507,0.5820537,0.6309919,0.2875175,0.7003545,0.3470151,0.7815236,0.6751298,0.7049052,0.4604958,0.7302591,0.5804494,0.3651336,0.05602193,0.5364327,0.6015171,0.4596066,0.2366831,0.3021945,0.4831838,0.4177636,0.2913571,0.4336207
0.2875175,0.7003545,0.3470151,0.7815236,0.6751298,0.7049052,0.4604958,0.7302591,0.5804494,0.3651336,0.05602193,0.5364327,0.6015171,0.4596066,0.2366831,0.3021945,0.4831838,0.4177636,0.2913571,0.4336207,0.5009999,0.4958829,0.5366294,0.8597955,0.6631683,0.1253348,0.3518983,0.9909878,0.6405609,0.5740207,0.5722441,0.8341874,0.2670625,0.6694562,0.4316154,0.1961029,0.08671346,0.2170292,0.8121566,0.7969202,0.3694911,0.150459,0.2160493,0.3082943,0.2283885,0.4108681
0.3518983,0.9909878,0.6405609,0.5740207,0.5722441,0.8341874,0.2670625,0.6694562,0.4316154,0.1961029,0.08671346,0.2170292,0.8121566,0.7969202,0.3694911,0.150459,0.2160493,0.3082943,0.2283885,0.4108681,0.4751959,0.5009396,0.585187,0.9283637,0.7871686,0.07563969,0.3742747,0.9947472,0.6198702,0.5437483,0.5996058,0.7509437,0.2603479,0.6143888,0.4369852,0.178096,0.08721453,0.2134738,0.7656218,0.7633091,0.3486867,0.109902,0.2242749,0.3165012,0.1571389,0.4710721
0.3742747,0.9947472,0.6198702,0.5437483,0.5996058,0.7509437,0.2603479,0.6143888,0.4369852,0.178096,0.08721453,0.2134738,0.7656218,0.7633091,0.3486867,0.109902,0.2242749,0.3165012,0.1571389,0.4710721,0.5120133,0.5636355,0.4581514,0.01697182,0.2869728,0.03724642,0.551825,0.4956543,0.7292006,0.2817926,0.1639747,0.5735291,0.6767824,0.3631947,0.3636847,0.6268058,0.2482984,0.491112,0.393636,0.7492886,0.1316809,0.5929815,0.6311837,0.110485,0.6710063,0.3721344
0.551825,0.4956543,0.7292006,0.2817926,0.1639747,0.5735291,0.6767824,0.3631947,0.3636847,0.6268058,0.2482984,0.491112,0.393636,0.7492886,0.1316809,0.5929815,0.6311837,0.110485,0.6710063,0.3721344,0.4727243,0.4980437,0.3481479,0.9768334,0.3590237,0.9108397,0.6040827,0.456674,0.7398034,0.1474384,0.155086,0.5189726,0.6677735,0.3898269,0.4297209,0.512248,0.2231032,0.4274832,0.2992871,0.5751164,6.071279E-07,0.6166659,0.598017,3.794549E-08,0.6670621,0.242961
0.6040827,0.456674,0.7398034,0.1474384,0.155086,0.5189726,0.6677735,0.3898269,0.4297209,0.512248,0.2231032,0.4274832,0.2992871,0.5751164,6.071279E-07,0.6166659,0.598017,3.794549E-08,0.6670621,0.242961,0.4870622,0.6003706,0.473101,0.02108659,0.9507762,0.0675833,0.7559466,0.7356668,0.6629642,0.249047,0.3926089,0.6072485,0.6250284,0.6992679,0.4541826,0.7044308,0.3797883,0.8053434,0.4539735,0.4036024,0.3222491,0.5378156,0.2745185,0.3681733,0.7660202,0.3259159
0.7559466,0.7356668,0.6629642,0.249047,0.3926089,0.6072485,0.6250284,0.6992679,0.4541826,0.7044308,0.3797883,0.8053434,0.4539735,0.4036024,0.3222491,0.5378156,0.2745185,0.3681733,0.7660202,0.3259159,0.464886,0.4528244,0.5015458,0.8696827,0.9821914,0.3974336,0.3764943,0.8588423,0.6348089,0.6727129,0.7201499,0.7069522,0.6100878,0.7290024,0.4163119,0.6839982,0.5604638,0.5503972,0.2912483,0.6118249,0.3344098,0.5283342,0.4201749,0.3417316,0.6397191,0.2793517
0.3764943,0.8588423,0.6348089,0.6727129,0.7201499,0.7069522,0.6100878,0.7290024,0.4163119,0.6839982,0.5604638,0.5503972,0.2912483,0.6118249,0.3344098,0.5283342,0.4201749,0.3417316,0.6397191,0.2793517,0.4386842,0.5503966,0.5643334,0.1379102,0.2252868,0.840004,0.06300037,0.7255509,0.8134744,0.9896885,0.4754628,0.4767908,0.3209,0.6249716,0.5088626,0.3692937,0.4126289,0.3011096,0.3971181,0.6956289,0.03657646,0.2553253,0.5146268,0.1565481,0.48651,0.1588537
