I1,I2,I3,I4,I5,I6,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
0.5209599,0.5863545,0.5266387,0.1398127,0.6044424,0.6050889,0.469094,0.396918,0.3133378,0.7823361,0.728218,0.3149877,0.2700187,0.7725469,0.6461225,0.3628939,0.6267892,0.2646247,0.6552606,0.524843,0.738247,0.4112852,0.6618456,0.7339501,0.6685396,0.4123161
0.5146366,0.6072886,0.3887807,0.05498512,0.6175283,0.4570535,0.643813,0.4743856,0.6409982,0.2934323,0.2325014,0.3925193,0.5039576,0.7166405,0.4209039,0.4221676,0.3171892,0.4849709,0.2801864,0.5268655,0.4934271,0.6584276,0.3570193,0.7171397,0.5215352,0.5458323
0.4542928,0.5314366,0.4435509,0.9463128,0.6453672,0.8185078,0.6953405,0.3289009,0.7262865,0.5239478,0.5460845,0.4097343,0.3008912,0.48023,0.7720236,0.3937163,0.6920124,0.4728018,0.4244145,0.459501,0.7678848,0.6517274,0.5347335,0.763957,0.5956743,0.616969
0.5266851,0.5635631,0.4243041,0.2015046,0.4174282,0.7896693,0.2695164,0.6495777,0.2161712,0.635604,0.5011254,0.5506492,0.7634961,0.3765287,0.2765554,0.2884152,0.3418662,0.6252159,0.4940332,0.7757799,0.2111333,0.5852736,0.3684064,0.6089023,0.380077,0.6866671
0.6017062,0.6482936,0.4974647,0.1504476,0.08808812,0.9749178,0.3430601,0.4862117,0.5188881,0.6189961,0.719859,0.3397767,0.6056572,0.2748489,0.222843,0.3719963,0.2582234,0.4402287,0.7778948,0.385431,0.7856493,0.4992044,0.3084164,0.7013193,0.6857302,0.6980058
0.5462486,0.6025258,0.5198527,0.9163259,0.1622596,0.7343104,0.5706657,0.2703767,0.2128152,0.6457093,0.6495362,0.6184371,0.4195829,0.6492796,0.5230997,0.6503174,0.4464214,0.5003041,0.4201452,0.6891584,0.3807096,0.6003767,0.2345288,0.5250702,0.5862949,0.6479957
0.5909267,0.4985719,0.5245247,0.9767881,0.1443041,0.4836103,0.6096586,0.7110232,0.4997787,0.6221237,0.4161243,0.3006889,0.7491309,0.6084255,0.5217981,0.6910393,0.4836947,0.7923332,0.7747409,0.2975661,0.4237178,0.8174205,0.7148738,0.6476872,0.3467625,0.2597301
0.4521817,0.6603029,0.3816888,0.8779713,0.5315161,0.7555962,0.4980921,0.3894962,0.3149275,0.6996486,0.4975944,0.6473754,0.632434,0.4022089,0.6351362,0.5805206,0.3883699,0.3850383,0.4919302,0.3856795,0.323947,0.6488681,0.3545476,0.6925943,0.4096223,0.5782471
0.429418,0.6423363,0.4491818,0.1604287,0.5073518,0.8960038,0.2685413,0.4617449,0.2189038,0.3640515,0.6742971,0.2380099,0.4808029,0.7451661,0.7403489,0.4430701,0.1910896,0.8127074,0.7452868,0.3631369,0.202168,0.4597611,0.5884913,0.338182,0.6051657,0.4781912
0.5705817,0.5945804,0.5217814,0.96402,0.5676811,0.5446347,0.3455709,0.7649358,0.4674454,0.1892499,0.2303171,0.7761472,0.8166651,0.1910672,0.491889,0.5108665,0.5608898,0.7017355,0.3152239,0.4711084,0.2877272,0.2556934,0.5017251,0.7954838,0.2856509,0.6209027
0.4243184,0.5729277,0.3652939,0.1070408,0.8738878,0.1403371,0.3146464,0.4495171,0.4149881,0.5328071,0.5091718,0.787436,0.2908209,0.6354532,0.4769821,0.2347365,0.1756588,0.3965456,0.2279082,0.4686824,0.7812761,0.8168727,0.6214563,0.6104586,0.7387393,0.6151938
0.5103302,0.4918848,0.4123494,0.1466457,0.4220706,0.3903297,0.7745057,0.309324,0.6925651,0.5723962,0.68532,0.3410662,0.2964044,0.5525841,0.276658,0.7647589,0.3920054,0.7694226,0.3642261,0.7454917,0.650156,0.2990144,0.7192245,0.4176016,0.5300633,0.3761583
0.4456007,0.5352541,0.4943025,0.9633683,0.05623638,0.5476987,0.2874075,0.2628781,0.8263405,0.340822,0.4288408,0.7172596,0.6682544,0.1562517,0.2691437,0.6581417,0.2628909,0.4552284,0.2878766,0.3132074,0.286435,0.1592987,0.3679737,0.3571099,0.1753333,0.374246
0.4431069,0.5990739,0.4816289,0.03142044,0.896288,0.28775,0.8015063,0.4573025,0.5449618,0.5680872,0.4436008,0.3868083,0.3906928,0.7153258,0.1915067,0.5239855,0.206594,0.2318868,0.2875143,0.527149,0.7796608,0.6058809,0.4698015,0.7274405,0.5631701,0.7771249
0.3912531,0.5381028,0.5153818,0.9235469,0.5047766,0.6262368,0.3291174,0.5711552,0.6321942,0.4872008,0.6125747,0.3738979,0.3998033,0.7524289,0.302384,0.5924467,0.7729421,0.4237881,0.233179,0.6324973,0.3971479,0.569073,0.5407376,0.5659196,0.6409417,0.7216598
0.5434965,0.5395016,0.4711456,0.9105733,0.1862591,0.005308287,0.5820011,0.2155621,0.2246588,0.7148032,0.4135487,0.6836144,0.757461,0.7816186,0.3369243,0.1990525,0.4562849,0.319516,0.545994,0.3523614,0.7920865,0.3216853,0.2919462,0.4136649,0.8429326,0.3372127
0.5884642,0.4890692,0.4725523,0.1344098,0.364991,0.6236528,0.3054277,0.3135454,0.2135384,0.6151046,0.6115589,0.4833133,0.4009322,0.575332,0.2641176,0.5970162,0.5695093,0.616257,0.317504,0.2883628,0.4089265,0.7907057,0.589011,0.4899889,0.3239413,0.8041847
0.4384329,0.4962899,0.4600119,0.06639458,0.8142306,0.91822,0.3501234,0.5797324,0.3726255,0.6790684,0.5095782,0.70402,0.6059652,0.5535833,0.5069063,0.5317384,0.245076,0.5435491,0.2852608,0.80068,0.1929453,0.5184354,0.6606617,0.2530467,0.5535311,0.7016869
0.6434988,0.6062568,0.5079889,0.8274342,0.43597,0.9362755,0.6298581,0.3679441,0.4671034,0.7167251,0.5990722,0.3199385,0.4337577,0.283342,0.3372446,0.4697622,0.6025141,0.7388902,0.7484169,0.3472193,0.5970783,0.256291,0.7772143,0.598546,0.6642256,0.4522904
0.4839664,0.4989827,0.5365374,0.09946731,0.6955243,0.3013515,0.5038763,0.3320259,0.5706198,0.4657395,0.2461722,0.5219091,0.4383293,0.6525484,0.3934534,0.7379861,0.3863713,0.5497499,0.5762168,0.6523657,0.7531659,0.5125638,0.5428596,0.3214251,0.6200015,0.3272636
0.6229963,0.475716,0.51824,0.06039933,0.1381336,0.8213681,0.3808751,0.5507184,0.4755117,0.360849,0.6769216,0.2034411,0.3814979,0.5254545,0.766811,0.6645539,0.7325547,0.622953,0.5791648,0.5433714,0.6170434,0.692136,0.3876995,0.6954364,0.5498924,0.5501928
0.4665859,0.4657947,0.6006081,0.9448298,0.9954553,0.6254844,0.5454125,0.5810159,0.7322735,0.4280834,0.2891005,0.5536621,0.493675,0.6634446,0.3641424,0.7239277,0.6996713,0.4737143,0.4564096,0.5725839,0.2867079,0.3749374,0.3485341,0.6716214,0.5691449,0.5707495
0.4753762,0.4870203,0.4360099,0.8749381,0.6086127,0.104377,0.6413528,0.5039835,0.6278298,0.2758501,0.5669652,0.4002447,0.5213187,0.4957438,0.8255581,0.383651,0.2198762,0.5189153,0.7082948,0.5480344,0.7647708,0.8049621,0.442955,0.6457945,0.2709122,0.5548604
0.4212126,0.4342791,0.4839186,0.926746,0.6978452,0.4915879,0.5657851,0.5111402,0.2860054,0.3604803,0.7271235,0.7174133,0.2668679,0.5933446,0.395021,0.3665439,0.4320021,0.3630699,0.6351498,0.3376211,0.4598914,0.5184144,0.3538724,0.2601493,0.4095843,0.6939768
0.5629557,0.4460722,0.4835885,0.9643785,0.7590235,0.8842346,0.3873174,0.7372649,0.2637505,0.2440339,0.4832944,0.2399461,0.5125588,0.2925563,0.5452627,0.7087224,0.4939969,0.2457951,0.2424054,0.7085485,0.605606,0.3464398,0.1794541,0.4675995,0.5354856,0.2941727
0.5156449,0.4927052,0.4284511,0.0507185,0.8483797,0.9457683,0.6774178,0.7806563,0.3944544,0.6880448,0.536994,0.5697889,0.5068313,0.3950121,0.3672055,0.6942011,0.2643584,0.5896676,0.4392574,0.4723258,0.618979,0.4583744,0.2160133,0.3245221,0.5601389,0.4072438
0.5273436,0.5921167,0.4377025,0.02679392,0.7783986,0.6989591,0.5505187,0.3314352,0.3377201,0.7570766,0.7662522,0.4198697,0.5317512,0.5041906,0.6012046,0.1789472,0.2975089,0.7778369,0.3919453,0.6950063,0.7394555,0.207523,0.2107553,0.7926978,0.7265872,0.5591697
0.5110502,0.5161097,0.54149,0.0313325,0.2636555,0.1940038,0.2111197,0.2208981,0.6518152,0.203064,0.517929,0.5323846,0.8489987,0.5568649,0.2191681,0.7356021,0.169169,0.5940688,0.4404246,0.6923401,0.3498861,0.2535269,0.4376722,0.2654518,0.2671544,0.5557437
0.4952867,0.4750724,0.4979357,0.0458451,0.3051655,0.445393,0.6344079,0.5628024,0.3699577,0.4483156,0.4876591,0.306983,0.745006,0.4841642,0.5362391,0.247843,0.5585853,0.4867875,0.6245753,0.5278423,0.3614509,0.2892033,0.6299249,0.3865966,0.4851745,0.5289856
0.5406729,0.4918582,0.5472619,0.9685221,0.1920026,0.05931408,0.2373623,0.5032304,0.2502081,0.3348705,0.6466852,0.2149828,0.6629225,0.4321132,0.4789715,0.5390623,0.7161859,0.4953606,0.5453863,0.7137804,0.7635522,0.7396386,0.2508108,0.7354764,0.5312402,0.76
0.5191884,0.4858314,0.6363285,0.1183318,0.7306195,0.930711,0.3932419,0.2393503,0.4408321,0.5470803,0.6501849,0.4006663,0.4287517,0.3304383,0.6126794,0.5049645,0.6688622,0.3885481,0.5510018,0.2652336,0.8035063,0.2456794,0.3821571,0.3702727,0.6597879,0.7387614
0.5190675,0.4641233,0.477534,0.05282182,0.4003004,0.1820578,0.7408018,0.1869331,0.8237863,0.5801631,0.7157162,0.6326123,0.5150138,0.1690092,0.4507061,0.6810716,0.1965,0.16079,0.839826,0.8074009,0.3780627,0.6527917,0.5972602,0.3238578,0.3773814,0.3260649
0.3709318,0.5133449,0.4719882,0.1335462,0.3123231,0.5899659,0.5321289,0.4034005,0.2688628,0.5440044,0.3844426,0.6177096,0.4044496,0.7732244,0.4102521,0.5700086,0.7799863,0.5403534,0.3618204,0.667424,0.3982366,0.5954747,0.5277262,0.5288333,0.6268225,0.5853177
0.5592909,0.6488801,0.4564568,0.8920441,0.8958867,0.5639677,0.7385628,0.5781388,0.6475261,0.6141855,0.4788856,0.7457091,0.3101931,0.3890782,0.7548419,0.207978,0.342568,0.3792457,0.7336221,0.3844151,0.4333289,0.3311113,0.290944,0.5203604,0.1857949,0.7542821
0.4642055,0.5359089,0.5294037,0.8766966,0.5633403,0.6404012,0.6257205,0.4831437,0.4685492,0.7214168,0.3223137,0.3714329,0.2597572,0.3260334,0.4865841,0.7358137,0.3015221,0.7275397,0.4980786,0.6827722,0.5270467,0.5600683,0.2081054,0.6053626,0.5521445,0.6292853
0.4486106,0.630881,0.5823265,0.9168391,0.2906834,0.08597302,0.6027237,0.5649353,0.6540698,0.4542056,0.6660963,0.3321656,0.4419813,0.526978,0.3554212,0.5071017,0.3084784,0.7392392,0.568184,0.5199694,0.4211931,0.6965016,0.4772261,0.2570696,0.5694512,0.4523964
0.5088818,0.4048305,0.4010745,0.9382844,0.9608405,0.810776,0.7561263,0.66168,0.3012824,0.8064938,0.3455436,0.5898179,0.4451361,0.5708936,0.7795855,0.5270818,0.4058667,0.5727229,0.5986218,0.5623431,0.1899298,0.7795794,0.4679326,0.2073825,0.3687916,0.5070404
0.5253088,0.5682374,0.5209089,0.189114,0.1695098,0.2673494,0.3943228,0.4953908,0.3255182,0.4294027,0.6947964,0.5413104,0.6371368,0.3271382,0.5876047,0.4461065,0.5622901,0.485955,0.615517,0.4732097,0.4963707,0.3092498,0.6885505,0.3922357,0.6770899,0.4052138
0.5051273,0.6055332,0.5232574,0.1206743,0.04906991,0.4296494,0.4797817,0.419893,0.5376653,0.3866442,0.353036,0.5632662,0.460272,0.6933819,0.5680991,0.5392442,0.1868882,0.2787154,0.465957,0.2077755,0.6784643,0.2437887,0.6693302,0.5998824,0.3445402,0.2118419
0.476002,0.6872166,0.3881198,0.1587704,0.2528923,0.9101279,0.2808384,0.283576,0.47233,0.5511625,0.3361883,0.6357087,0.3789997,0.4379339,0.3649706,0.2894053,0.4638315,0.5276957,0.5621971,0.3607793,0.5942824,0.7152945,0.6138592,0.3398528,0.2457176,0.5210558
0.4965116,0.5934088,0.5110791,0.01691557,0.8503491,0.6046394,0.6803157,0.680944,0.5101179,0.5959247,0.5841862,0.3943065,0.7048501,0.3235464,0.3016355,0.4170383,0.6088242,0.5125792,0.5444338,0.3246974,0.7897696,0.3939056,0.5199081,0.4991265,0.5813245,0.7319191
0.532845,0.5024423,0.506495,0.8936814,0.06718714,0.3230975,0.5170494,0.585964,0.5425282,0.2731992,0.5521371,0.6834125,0.7485777,0.3149861,0.62067,0.5883849,0.6532687,0.2588756,0.5755898,0.1955032,0.4376432,0.4428046,0.6051128,0.5069731,0.2423968,0.2239208
0.504222,0.520731,0.5052643,0.1697795,0.8245524,0.4524086,0.2498782,0.5766901,0.4775984,0.756795,0.2363238,0.3163273,0.6021655,0.7256932,0.5130593,0.799689,0.5407935,0.2945188,0.3033944,0.6639714,0.3610375,0.6493953,0.688757,0.541046,0.7157307,0.6444573
0.5581048,0.5780596,0.4433997,0.04671854,0.8495102,0.338226,0.5405494,0.6156014,0.5526068,0.5687308,0.4324925,0.4064453,0.6442605,0.3260911,0.6593047,0.5230622,0.5899314,0.2936845,0.3683943,0.333951,0.5758349,0.682253,0.7587098,0.7609561,0.6313021,0.443227
0.5682033,0.4384736,0.4351981,0.9370365,0.3958031,0.1840241,0.5302442,0.6340613,0.2302441,0.5776609,0.4287221,0.6892587,0.4902468,0.6090135,0.5535564,0.4852197,0.3017486,0.6199267,0.2666616,0.3089789,0.2363286,0.609389,0.5265353,0.3859654,0.6269442,0.2717511
0.5137565,0.5066603,0.5792137,0.08253369,0.5626299,0.7389084,0.7302555,0.3762352,0.3649062,0.7247977,0.3763405,0.6255434,0.3095041,0.2069724,0.5324588,0.2538875,0.3455599,0.2888269,0.5390292,0.407825,0.7311214,0.2540089,0.4928781,0.3863062,0.4776389,0.2519964
0.516661,0.433147,0.5263644,0.01051337,0.8413433,0.8847387,0.483337,0.391013,0.5360749,0.4287181,0.7816682,0.2244305,0.6951897,0.7794617,0.5760626,0.4656195,0.2556207,0.347729,0.549052,0.4812965,0.4634227,0.2122106,0.7539985,0.2429021,0.4744,0.3511396
0.6118574,0.4588599,0.4646003,0.02895518,0.8932302,0.995751,0.4779028,0.3931675,0.6232955,0.3260971,0.752166,0.5607447,0.4638469,0.5502125,0.3640846,0.4235772,0.4808568,0.3895948,0.7688439,0.373857,0.6615045,0.4907246,0.5665572,0.3462987,0.5389503,0.6242654
0.5132214,0.5663777,0.4768757,0.8621152,0.8332796,0.815513,0.2692502,0.6764525,0.38164,0.5868181,0.7080622,0.4918215,0.5769975,0.4569467,0.741255,0.323607,0.4363825,0.5753018,0.4875566,0.2427604,0.7039682,0.3480602,0.4992101,0.5388665,0.313449,0.714057
0.5426718,0.5727651,0.5128917,0.07803771,0.5858953,0.3238247,0.7082329,0.5679414,0.5159126,0.5972411,0.7468056,0.3839951,0.7618428,0.5593601,0.6364383,0.3987413,0.6554722,0.22922,0.5184569,0.4486038,0.726415,0.2892139,0.4405189,0.5282896,0.3837017,0.7391307
0.4011518,0.5994442,0.5731831,0.007679513,0.4580286,0.5334195,0.2834025,0.6141208,0.4823956,0.543295,0.5052676,0.47374,0.3674423,0.1960528,0.2606232,0.7019184,0.6955578,0.427739,0.5280718,0.5423589,0.6705631,0.2875025,0.3372189,0.5241947,0.7798988,0.7973257
0.4347847,0.5323623,0.4749368,0.9214934,0.05880649,0.9552903,0.3826828,0.6732756,0.7511277,0.5424948,0.6229215,0.5963557,0.6357753,0.4308343,0.631651,0.3503018,0.49916,0.2731901,0.4707715,0.5108053,0.2265148,0.5441116,0.2858211,0.6503853,0.2813567,0.7824873
0.5211142,0.5604968,0.4631033,0.9094337,0.4171499,0.6955788,0.445146,0.7355546,0.6200099,0.4848913,0.6908417,0.2540841,0.2484879,0.3737468,0.2694719,0.5428876,0.2316854,0.801591,0.8179498,0.6741119,0.3374518,0.5636378,0.3585958,0.7274505,0.2936473,0.4762633
0.5827407,0.5329195,0.4695358,0.1550829,0.4490678,0.07483035,0.6963092,0.8078686,0.7748619,0.6293582,0.2957741,0.4053384,0.6765488,0.7219819,0.3651727,0.7691641,0.2361525,0.4096256,0.7183157,0.3190485,0.178238,0.4779133,0.4819153,0.7373065,0.8096828,0.2490981
0.5043483,0.4860422,0.5591418,0.9270685,0.08722965,0.348049,0.6023104,0.3132426,0.4374423,0.2718014,0.5324089,0.7792295,0.5556161,0.5067744,0.2938052,0.1955792,0.6351287,0.2455472,0.5986324,0.4346816,0.3777218,0.4954511,0.5247222,0.5225227,0.40909,0.417798
0.3410934,0.6389202,0.4470496,0.8860225,0.5465894,0.7954543,0.4917566,0.5072869,0.5039668,0.2477601,0.2783547,0.758106,0.2155116,0.352371,0.6300101,0.6940964,0.6742288,0.6235564,0.6832069,0.5476758,0.4740266,0.4832901,0.4922956,0.343377,0.2365658,0.7561774
0.5214115,0.5071126,0.5711586,0.9467866,0.228206,0.7556047,0.6936473,0.3579794,0.6402737,0.6098375,0.4017999,0.7339177,0.6268828,0.5714921,0.3751239,0.7009764,0.7595714,0.2322216,0.476728,0.5580269,0.3264412,0.5691056,0.2508255,0.4269729,0.3736683,0.4948176
0.4805653,0.6576388,0.5135574,0.9967132,0.4095257,0.2385857,0.6081573,0.4985467,0.2845595,0.3303326,0.5242659,0.5625975,0.2924092,0.7044995,0.3400288,0.4088719,0.6117542,0.4885021,0.3319257,0.2796994,0.2434267,0.7438146,0.3133787,0.7806005,0.6553516,0.2753083
0.4867876,0.6014777,0.5190067,0.05454458,0.2549575,0.37214,0.4833983,0.6559621,0.7677987,0.4320329,0.3345834,0.4523427,0.6594692,0.6878226,0.3343662,0.7280772,0.4319459,0.8167814,0.365169,0.5897241,0.8050491,0.4482982,0.6664475,0.2102944,0.6539445,0.5918434
0.4939964,0.4974676,0.5120631,0.9552605,0.7293642,0.5886794,0.4633071,0.356875,0.3960821,0.7800623,0.5195532,0.4335716,0.3513079,0.6110626,0.1953822,0.329014,0.4106361,0.3569562,0.694694,0.7442368,0.3918894,0.3047368,0.4776586,0.2048973,0.1941203,0.2459738
0.4955667,0.4767055,0.4936522,0.215576,0.9822794,0.06522502,0.5483402,0.4336082,0.4367715,0.7085641,0.2137972,0.6581296,0.5061927,0.6057711,0.5353634,0.8200126,0.5303589,0.4616936,0.528484,0.3166656,0.7813262,0.3851064,0.7122843,0.3673476,0.6138648,0.8242217
0.4796777,0.4913454,0.3565333,0.1266942,0.09591037,0.1405198,0.4018801,0.2274341,0.2003766,0.5450656,0.4284835,0.69879,0.2377767,0.4120489,0.5131531,0.5245998,0.2500569,0.4148059,0.592751,0.3674439,0.3660903,0.6416597,0.689622,0.3653504,0.7506049,0.576017
0.5406864,0.4538032,0.4444138,0.8981776,0.4389531,0.7307025,0.7100173,0.3752064,0.5369383,0.3014876,0.4070583,0.3769951,0.5810601,0.5043352,0.6297753,0.3269037,0.3486626,0.460182,0.2195636,0.7586414,0.5673179,0.6607867,0.576996,0.2007331,0.4669368,0.3627281
0.5775848,0.6440688,0.5066363,0.09178025,0.7558404,0.9999095,0.5404732,0.5397084,0.4482957,0.2161432,0.4511615,0.3103517,0.5050025,0.6777848,0.1972612,0.4860498,0.5061947,0.75496,0.5047354,0.6471405,0.5892031,0.6024027,0.2686613,0.2310144,0.3741401,0.3749286
0.5681002,0.5794566,0.4825559,0.9762453,0.5066007,0.298243,0.4552411,0.2824395,0.7898574,0.1556989,0.4568088,0.5299714,0.279504,0.4964912,0.5554978,0.2103004,0.5064861,0.2595519,0.7168332,0.3434677,0.6415859,0.6005915,0.5076872,0.5995062,0.1551133,0.6670632
0.3996458,0.563674,0.527566,0.05856362,0.4970338,0.3920431,0.4575602,0.6567231,0.3820179,0.4535253,0.3310791,0.3889086,0.5185718,0.5653054,0.5269886,0.5505404,0.3991922,0.5538505,0.2805463,0.7329908,0.4214804,0.5102358,0.3221639,0.4847141,0.5110576,0.6269163
0.3773291,0.498858,0.4685915,0.01706217,0.09371344,0.5120929,0.3355802,0.2286051,0.5418441,0.5887902,0.4352444,0.4426852,0.8030254,0.7431259,0.2455875,0.4973215,0.5912769,0.7098151,0.4869243,0.6958263,0.4418855,0.4018809,0.7653424,0.6100379,0.2630186,0.4043575
0.5325001,0.4835085,0.3313912,0.1180327,0.06535144,0.9209424,0.7574489,0.8247026,0.3813659,0.7630197,0.5192674,0.6976086,0.3306838,0.3204234,0.1745217,0.4334631,0.5263263,0.6653721,0.5307348,0.745528,0.3896382,0.2459358,0.5935819,0.2637792,0.6578376,0.8265839
0.3964902,0.5542154,0.445925,0.09782947,0.7422457,0.02006699,0.4107944,0.6938308,0.461758,0.7341614,0.405154,0.6374111,0.4636687,0.3021523,0.6793105,0.2921845,0.70533,0.538743,0.6525049,0.4345256,0.4429789,0.443783,0.3446985,0.3399939,0.4739994,0.3255504
0.5764638,0.5834206,0.5474997,0.8351611,0.1358029,0.6268938,0.5822633,0.5330545,0.375085,0.7825618,0.7024866,0.4623741,0.8144395,0.6996781,0.4167533,0.636726,0.4235268,0.6293194,0.5674131,0.6406164,0.3961374,0.7042781,0.5901397,0.270925,0.4597579,0.7592203
0.484304,0.520931,0.4144489,0.8868748,0.9084231,0.11267,0.4633648,0.5104867,0.3862565,0.6764416,0.4242097,0.6072984,0.3950039,0.5330124,0.4336167,0.4667166,0.3793431,0.6701573,0.3693767,0.5545897,0.2538241,0.4014082,0.2242723,0.7061837,0.5473847,0.5180324
0.4227345,0.4868487,0.6025478,0.05129091,0.1559877,0.96747,0.4403068,0.2688091,0.4838256,0.3099906,0.5453609,0.4054531,0.6305143,0.3255369,0.33483,0.5863901,0.3088105,0.2910053,0.6689629,0.2838242,0.6107358,0.3031903,0.4698147,0.694608,0.6423139,0.4678658
0.459274,0.5591843,0.518235,0.125202,0.03699893,0.7554557,0.4598614,0.7650911,0.2585605,0.6877253,0.5190143,0.2369239,0.6191005,0.6774944,0.6680102,0.2023423,0.7343041,0.4319288,0.3944635,0.2792345,0.4613825,0.7937604,0.7169778,0.3887085,0.569292,0.6102554
0.5340683,0.6335775,0.345319,0.8209646,0.4285014,0.702071,0.8273348,0.4179194,0.6778121,0.659661,0.6315622,0.6362669,0.691005,0.6800166,0.6127342,0.5527709,0.3827629,0.6023268,0.4319851,0.6732184,0.476316,0.8349837,0.2054407,0.7049395,0.2871942,0.602738
0.4924164,0.5967605,0.4752895,0.9579243,0.9441318,0.07963481,0.3189461,0.8134428,0.7358995,0.2841669,0.4964808,0.5191333,0.6317391,0.3319685,0.5829229,0.3574573,0.2931735,0.5077811,0.6767609,0.2330269,0.7743835,0.3325855,0.4867938,0.5587083,0.4299973,0.2311967
0.5327286,0.5658403,0.4637341,0.9741512,0.6544195,0.4223761,0.7321624,0.3484811,0.3573995,0.6611972,0.7164937,0.4551158,0.4451446,0.5726078,0.4948281,0.433721,0.7406766,0.2051958,0.6519099,0.6373547,0.623275,0.1937857,0.6059759,0.6375781,0.2799588,0.2787656
0.6044738,0.5948747,0.447156,0.08721061,0.1673159,0.3409359,0.4371454,0.5059273,0.7458147,0.2089981,0.2348528,0.3299563,0.6299383,0.6042005,0.565777,0.7036535,0.6652415,0.4024465,0.5444435,0.3019828,0.597877,0.5035224,0.7916483,0.3597011,0.5112828,0.3685759
0.4553383,0.3964181,0.5731958,0.8092334,0.4178894,0.4011117,0.4688691,0.5651392,0.649994,0.7781564,0.3204375,0.5964285,0.2902822,0.3128166,0.2894911,0.7697462,0.367315,0.5208694,0.720304,0.1993985,0.6129808,0.4453259,0.6270314,0.7086331,0.6806308,0.5092067
0.4761131,0.4826916,0.4919105,0.1061029,0.3021841,0.1672447,0.5637223,0.3461474,0.621241,0.3474481,0.6460875,0.3855173,0.5063905,0.5338061,0.558955,0.2283819,0.3560158,0.5431672,0.6115826,0.2113655,0.2219058,0.5396844,0.1946358,0.2234745,0.3386459,0.5934891
0.5110503,0.4477222,0.4578248,0.03315534,0.4013475,0.9810813,0.2553027,0.7990508,0.4339219,0.6834875,0.325785,0.4446308,0.4467939,0.6690024,0.6180398,0.4072363,0.1886116,0.7694754,0.5519916,0.1677481,0.3667282,0.707524,0.3485994,0.6754505,0.4889154,0.6177118
0.5451908,0.6196788,0.5020007,0.9073811,0.887475,0.374513,0.4227822,0.507233,0.5653656,0.5246482,0.5449749,0.4373967,0.436383,0.4477012,0.7112004,0.216505,0.5665638,0.5934937,0.215985,0.6894826,0.7975337,0.5133899,0.7393131,0.4985602,0.5393617,0.7377389
0.3994764,0.4781567,0.4103113,0.09588762,0.9381298,0.2770324,0.2293917,0.3165646,0.4483249,0.639836,0.7252992,0.8249323,0.4976472,0.7444324,0.7534336,0.4217512,0.515422,0.3780586,0.219906,0.4723455,0.6716616,0.3514865,0.2424364,0.580956,0.7987157,0.5492341
0.5664276,0.5923894,0.4737002,0.1090417,0.2101908,0.6506076,0.5661892,0.5173782,0.3907028,0.6101211,0.5356538,0.2619424,0.1836157,0.4263518,0.2582408,0.6750751,0.4556911,0.6017362,0.3866598,0.3677105,0.6743435,0.8191322,0.5469778,0.7554831,0.6485809,0.4945717
0.4517187,0.5632587,0.6001823,0.07374354,0.4947867,0.7081614,0.557228,0.3592353,0.641826,0.5841283,0.2544573,0.4425503,0.3380963,0.4313221,0.6301106,0.1685021,0.357765,0.3292605,0.2661467,0.6867517,0.7997745,0.4041812,0.4536263,0.3516704,0.4746011,0.3052653
0.4385685,0.597878,0.4818045,0.131516,0.9208754,0.2266423,0.6173743,0.5000992,0.5564942,0.6411862,0.4651776,0.4757358,0.6270451,0.4675587,0.7674228,0.340085,0.4776362,0.3666899,0.3830478,0.2936551,0.2810197,0.4970842,0.5224485,0.6108788,0.5841637,0.213168
